,country,region,protesterviolence,demand_labor-wage-dispute,demand_land-farm-issue,demand_police-brutality,demand_political-behavior/process,demand_price-increases/tax-policy,demand_removal-of-politician,demand_social-restrictions,participants_log,duration_days_log,protestnumber_log,system,yrsoffc,finittrm,yrcurnt,termlimit,reelect,multpl,military,defmin,execnat,execrel,totalseats,oppmajh,legelec,exelec,liec,eiec,gq,gqi,auton,numvote,oppvote,maj,herfgov,frac,govfrac,tensys_strict,checks,stabs_strict,tenlong_strict,tenshort_strict,xconst,target
5939,Greece,Europe,1,0,0,0,1,0,0,0,9.903487552536127,0.0,2.3978952727983707,Parliamentary,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,Greece,300.0,0.0,0.0,0.0,7.0,7.0,2.0,1.0,1.0,0.3914999771118164,0.48900001525878906,0.5438596606254578,0.8792924284934998,0.6629849076271057,0.12149140983819962,42.0,3.0,1.0,1.0,1.0,7,0
4713,Germany,Europe,0,0,0,0,1,0,0,0,6.907755278982137,0.0,3.1780538303479458,Parliamentary,11.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,Germany,631.0,0.0,0.0,0.0,7.0,7.0,3.0,0.0,0.0,0.6727000427246094,0.17040000915527342,0.7987321615219116,0.527407705783844,0.6442935466766357,0.4735318124294281,68.0,6.0,0.0,11.0,3.0,7,0
8611,Nigeria,Africa,0,0,0,0,0,1,0,0,3.912023005428146,0.0,3.4965075614664802,Presidential,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,Nigeria,360.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.5760869383811951,1.0,0.5244935750961304,0.0,17.0,4.0,0.5,1.0,1.0,6,0
12507,China,Asia,0,0,0,0,1,0,0,0,6.3080984415095305,0.0,2.3978952727983707,Assembly-Elected President,3.0,1.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,China,2987.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0,3.0,3,0
12508,China,Asia,1,0,1,0,1,0,0,0,5.703782474656201,0.6931471805599453,2.4849066497880004,Assembly-Elected President,3.0,1.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,China,2987.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0,3.0,3,0
4114,France,Europe,0,1,0,0,1,0,0,0,6.214608098422191,0.0,2.8903717578961645,Parliamentary,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,France,577.0,0.0,0.0,0.0,7.0,7.0,2.0,1.0,1.0,0.4090999984741211,0.5728000259399414,0.48526862263679504,1.0,0.6497979164123535,0.0,86.0,5.0,0.0,4.0,4.0,7,0
3607,Ireland,Europe,0,0,0,0,1,0,0,0,4.605170185988092,0.0,2.302585092994046,Parliamentary,5.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,Ireland,166.0,0.0,1.0,0.0,7.0,7.0,2.0,1.0,0.0,0.5554999923706054,0.29550001144409177,0.6807228922843933,0.5595583319664001,0.722599446773529,0.4443742036819458,86.0,6.0,0.0,5.0,5.0,7,0
8612,Nigeria,Africa,0,0,0,0,0,1,0,0,3.912023005428146,0.0,3.5263605246161616,Presidential,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,Nigeria,360.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.5760869383811951,1.0,0.5244935750961304,0.0,17.0,4.0,0.5,1.0,1.0,6,0
2032,Brazil,South America,0,0,0,0,1,0,0,0,6.3080984415095305,0.0,2.1972245773362196,Presidential,6.0,1.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,Brazil,513.0,0.0,0.0,0.0,7.0,7.0,2.0,1.0,0.0,0.0,0.0,0.5925925970077515,0.1459181010723114,0.9295457601547241,0.8569006323814392,31.0,5.0,0.0,14.0,6.0,6,0
4115,France,Europe,0,1,0,0,1,0,0,0,6.907755278982137,0.0,2.9444389791664403,Parliamentary,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,France,577.0,0.0,0.0,0.0,7.0,7.0,2.0,1.0,1.0,0.4090999984741211,0.5728000259399414,0.48526862263679504,1.0,0.6497979164123535,0.0,86.0,5.0,0.0,4.0,4.0,7,0
8613,Nigeria,Africa,0,0,0,0,1,0,0,0,5.991464547107982,0.0,3.5553480614894135,Presidential,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,Nigeria,360.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.5760869383811951,1.0,0.5244935750961304,0.0,17.0,4.0,0.5,1.0,1.0,6,0
14297,Nepal,Asia,1,0,0,0,1,0,0,0,6.214608098422191,4.143134726391533,0.6931471805599453,Parliamentary,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,Nepal,601.0,0.0,0.0,0.0,7.0,7.0,2.0,1.0,0.0,0.0,0.0,0.21830986440181732,0.4446756839752197,0.7638730406761169,0.559839129447937,8.0,9.0,1.0,1.0,1.0,6,0
2033,Brazil,South America,0,1,0,0,1,0,0,0,4.30406509320417,4.0943445622221,2.302585092994046,Presidential,6.0,1.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,Brazil,513.0,0.0,0.0,0.0,7.0,7.0,2.0,1.0,0.0,0.0,0.0,0.5925925970077515,0.1459181010723114,0.9295457601547241,0.8569006323814392,31.0,5.0,0.0,14.0,6.0,6,0
2034,Brazil,South America,0,1,0,0,0,0,1,0,4.605170185988092,2.1972245773362196,2.3978952727983707,Presidential,6.0,1.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,Brazil,513.0,0.0,0.0,0.0,7.0,7.0,2.0,1.0,0.0,0.0,0.0,0.5925925970077515,0.1459181010723114,0.9295457601547241,0.8569006323814392,31.0,5.0,0.0,14.0,6.0,6,0
2415,Chile,South America,0,0,0,0,1,0,0,0,3.912023005428146,5.908082938168931,0.0,Presidential,3.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,Chile,120.0,0.0,0.0,0.0,7.0,7.0,2.0,0.0,0.0,0.5318000030517578,0.3616999816894531,0.5666666626930237,0.9710207581520081,0.5256302356719971,0.029411764815449715,27.0,2.0,0.0,3.0,3.0,7,0
12509,China,Asia,0,0,0,0,1,0,0,0,8.160232492367689,2.0794415416798357,2.5649493574615367,Assembly-Elected President,3.0,1.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,China,2987.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0,3.0,3,0
113,Cuba,North America,0,0,0,0,1,0,1,0,4.30406509320417,0.0,2.995732273553991,Assembly-Elected President,10.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,Cuba,621.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,10.0,10.0,3,0
15057,Papua New Guinea,Oceania,1,0,0,0,0,0,1,0,6.907755278982137,3.258096538021482,0.0,Parliamentary,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,Papua New Guinea,108.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.7090908885002136,0.18418332934379578,0.912337601184845,0.8264117240905762,42.0,3.0,0.0,4.0,4.0,6,0
4714,Germany,Europe,0,0,0,0,1,0,0,0,6.907755278982137,0.0,3.2188758248682006,Parliamentary,11.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,Germany,631.0,0.0,0.0,0.0,7.0,7.0,3.0,0.0,0.0,0.6727000427246094,0.17040000915527342,0.7987321615219116,0.527407705783844,0.6442935466766357,0.4735318124294281,68.0,6.0,0.0,11.0,3.0,7,0
9325,Kenya,Africa,1,0,0,0,1,0,0,0,3.912023005428146,0.0,0.0,Presidential,3.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,Kenya,290.0,0.0,0.0,0.0,7.0,7.0,1.0,1.0,0.0,0.0,0.0,0.595588207244873,0.3504483699798584,0.7903122901916504,0.6535861492156982,24.0,3.0,0.0,3.0,3.0,7,0
8614,Nigeria,Africa,0,1,0,0,0,0,0,0,6.214608098422191,0.0,3.58351893845611,Presidential,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,Nigeria,360.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.5760869383811951,1.0,0.5244935750961304,0.0,17.0,4.0,0.5,1.0,1.0,6,0
12510,China,Asia,1,0,0,0,1,0,0,0,3.912023005428146,0.0,2.6390573296152584,Assembly-Elected President,3.0,1.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,China,2987.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0,3.0,3,0
4116,France,Europe,1,1,0,0,1,0,0,0,5.298317366548036,0.0,2.995732273553991,Parliamentary,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,France,577.0,0.0,0.0,0.0,7.0,7.0,2.0,1.0,1.0,0.4090999984741211,0.5728000259399414,0.48526862263679504,1.0,0.6497979164123535,0.0,86.0,5.0,0.0,4.0,4.0,7,0
4117,France,Europe,1,0,0,0,1,0,0,0,4.605170185988092,0.0,3.044522437723423,Parliamentary,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,France,577.0,0.0,0.0,0.0,7.0,7.0,2.0,1.0,1.0,0.4090999984741211,0.5728000259399414,0.48526862263679504,1.0,0.6497979164123535,0.0,86.0,5.0,0.0,4.0,4.0,7,0
8382,Ghana,Africa,0,1,0,0,0,0,0,0,3.912023005428146,0.0,1.791759469228055,Presidential,4.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,Ghana,275.0,0.0,1.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.5381818413734436,1.0,0.5121167898178101,0.0,24.0,3.0,0.0,8.0,4.0,6,0
3608,Ireland,Europe,0,1,0,0,0,0,0,0,4.605170185988092,0.0,2.3978952727983707,Parliamentary,5.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,Ireland,166.0,0.0,1.0,0.0,7.0,7.0,2.0,1.0,0.0,0.5554999923706054,0.29550001144409177,0.6807228922843933,0.5595583319664001,0.722599446773529,0.4443742036819458,86.0,6.0,0.0,5.0,5.0,7,0
4118,France,Europe,0,0,0,0,1,0,0,0,4.605170185988092,0.0,3.091042453358316,Parliamentary,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,France,577.0,0.0,0.0,0.0,7.0,7.0,2.0,1.0,1.0,0.4090999984741211,0.5728000259399414,0.48526862263679504,1.0,0.6497979164123535,0.0,86.0,5.0,0.0,4.0,4.0,7,0
4119,France,Europe,1,0,0,1,0,0,0,0,3.912023005428146,0.0,3.1354942159291497,Parliamentary,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,France,577.0,0.0,0.0,0.0,7.0,7.0,2.0,1.0,1.0,0.4090999984741211,0.5728000259399414,0.48526862263679504,1.0,0.6497979164123535,0.0,86.0,5.0,0.0,4.0,4.0,7,0
8615,Nigeria,Africa,0,0,0,0,0,1,0,0,3.912023005428146,1.3862943611198906,3.6109179126442243,Presidential,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,Nigeria,360.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.5760869383811951,1.0,0.5244935750961304,0.0,17.0,4.0,0.5,1.0,1.0,6,0
11302,Iraq,MENA,1,0,0,0,1,0,0,0,3.912023005428146,0.0,1.791759469228055,Parliamentary,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,Iraq,328.0,0.0,0.0,0.0,7.0,7.0,1.0,1.0,1.0,0.0,0.0,0.44720497727394104,0.4879436790943146,0.8794483542442322,0.5156371593475342,11.0,6.0,0.0,6.0,2.0,6,0
2416,Chile,South America,1,0,0,0,1,0,0,0,4.605170185988092,0.0,0.6931471805599453,Presidential,3.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,Chile,120.0,0.0,0.0,0.0,7.0,7.0,2.0,0.0,0.0,0.5318000030517578,0.3616999816894531,0.5666666626930237,0.9710207581520081,0.5256302356719971,0.029411764815449715,27.0,2.0,0.0,3.0,3.0,7,0
114,Cuba,North America,0,0,0,0,1,0,1,0,4.30406509320417,0.0,3.044522437723423,Assembly-Elected President,10.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,Cuba,621.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,10.0,10.0,3,0
4120,France,Europe,1,1,0,0,1,0,0,0,6.214608098422191,3.5263605246161616,3.1780538303479458,Parliamentary,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,France,577.0,0.0,0.0,0.0,7.0,7.0,2.0,1.0,1.0,0.4090999984741211,0.5728000259399414,0.48526862263679504,1.0,0.6497979164123535,0.0,86.0,5.0,0.0,4.0,4.0,7,0
5940,Greece,Europe,0,0,0,0,1,1,0,0,4.605170185988092,0.0,2.4849066497880004,Parliamentary,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,Greece,300.0,0.0,0.0,0.0,7.0,7.0,2.0,1.0,1.0,0.3914999771118164,0.48900001525878906,0.5438596606254578,0.8792924284934998,0.6629849076271057,0.12149140983819962,42.0,3.0,1.0,1.0,1.0,7,0
4715,Germany,Europe,0,0,0,0,1,0,0,0,6.907755278982137,0.0,3.258096538021482,Parliamentary,11.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,Germany,631.0,0.0,0.0,0.0,7.0,7.0,3.0,0.0,0.0,0.6727000427246094,0.17040000915527342,0.7987321615219116,0.527407705783844,0.6442935466766357,0.4735318124294281,68.0,6.0,0.0,11.0,3.0,7,0
9326,Kenya,Africa,0,0,0,0,1,0,0,0,3.912023005428146,0.0,0.6931471805599453,Presidential,3.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,Kenya,290.0,0.0,0.0,0.0,7.0,7.0,1.0,1.0,0.0,0.0,0.0,0.595588207244873,0.3504483699798584,0.7903122901916504,0.6535861492156982,24.0,3.0,0.0,3.0,3.0,7,0
3681,Belgium,Europe,1,0,0,0,1,0,0,0,10.819778284410283,0.0,1.6094379124341003,Parliamentary,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,Belgium,150.0,0.0,0.0,0.0,7.0,7.0,2.0,1.0,0.0,0.5129000091552735,0.4109999847412109,0.5743243098258972,0.27806228399276733,0.8756756782531738,0.730532169342041,86.0,6.0,0.0,13.0,2.0,7,0
4121,France,Europe,1,1,0,0,1,0,0,0,3.912023005428146,0.0,3.2188758248682006,Parliamentary,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,France,577.0,0.0,0.0,0.0,7.0,7.0,2.0,1.0,1.0,0.4090999984741211,0.5728000259399414,0.48526862263679504,1.0,0.6497979164123535,0.0,86.0,5.0,0.0,4.0,4.0,7,0
4122,France,Europe,1,1,0,0,1,0,0,0,11.918390573078392,0.0,3.258096538021482,Parliamentary,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,France,577.0,0.0,0.0,0.0,7.0,7.0,2.0,1.0,1.0,0.4090999984741211,0.5728000259399414,0.48526862263679504,1.0,0.6497979164123535,0.0,86.0,5.0,0.0,4.0,4.0,7,0
7553,Guinea-Bissau,Africa,1,0,0,0,0,0,1,0,3.912023005428146,0.0,0.0,Presidential,2.0,1.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,Guinea-Bissau,102.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.4797999954223633,0.4084000015258789,0.5588235259056091,1.0,0.5307707190513611,0.0,2.0,3.0,0.0,2.0,2.0,6,0
10555,Madagascar,Africa,1,0,0,0,1,0,0,0,4.605170185988092,0.0,0.6931471805599453,Presidential,3.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,Madagascar,151.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.3402777910232544,1.0,0.8577699661254883,0.0,2.0,4.0,0.0,3.0,3.0,6,0
9840,Zimbabwe,Africa,0,0,0,0,1,0,0,0,3.912023005428146,0.0,1.6094379124341003,Presidential,29.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,Zimbabwe,210.0,0.0,0.0,0.0,6.0,7.0,1.0,0.0,0.0,0.0,0.0,0.761904776096344,1.0,0.3667806088924408,0.0,36.0,4.0,0.0,29.0,3.0,5,0
2035,Brazil,South America,0,0,0,0,1,0,0,0,8.922658299524402,1.0986122886681098,2.4849066497880004,Presidential,6.0,1.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,Brazil,513.0,0.0,0.0,0.0,7.0,7.0,2.0,1.0,0.0,0.0,0.0,0.5925925970077515,0.1459181010723114,0.9295457601547241,0.8569006323814392,31.0,5.0,0.0,14.0,6.0,6,0
4123,France,Europe,1,1,0,0,1,0,0,0,5.298317366548036,0.0,3.295836866004329,Parliamentary,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,France,577.0,0.0,0.0,0.0,7.0,7.0,2.0,1.0,1.0,0.4090999984741211,0.5728000259399414,0.48526862263679504,1.0,0.6497979164123535,0.0,86.0,5.0,0.0,4.0,4.0,7,0
4716,Germany,Europe,0,0,0,0,1,0,0,0,7.600902459542082,0.0,3.295836866004329,Parliamentary,11.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,Germany,631.0,0.0,0.0,0.0,7.0,7.0,3.0,0.0,0.0,0.6727000427246094,0.17040000915527342,0.7987321615219116,0.527407705783844,0.6442935466766357,0.4735318124294281,68.0,6.0,0.0,11.0,3.0,7,0
3609,Ireland,Europe,0,0,1,0,1,0,0,0,6.907755278982137,0.0,2.4849066497880004,Parliamentary,5.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,Ireland,166.0,0.0,1.0,0.0,7.0,7.0,2.0,1.0,0.0,0.5554999923706054,0.29550001144409177,0.6807228922843933,0.5595583319664001,0.722599446773529,0.4443742036819458,86.0,6.0,0.0,5.0,5.0,7,0
10095,South Africa,Africa,1,0,1,0,1,0,1,0,3.912023005428146,0.0,1.6094379124341003,Assembly-Elected President,7.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,South Africa,400.0,0.0,0.0,0.0,7.0,7.0,2.0,0.0,1.0,0.6215000152587891,0.37849998474121094,0.6225000023841858,1.0,0.5593483448028564,0.0,86.0,2.0,0.0,22.0,7.0,7,0
115,Cuba,North America,0,0,0,0,1,0,1,0,4.30406509320417,0.0,3.091042453358316,Assembly-Elected President,10.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,Cuba,621.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,10.0,10.0,3,0
12511,China,Asia,0,0,0,0,1,0,0,0,6.3080984415095305,1.6094379124341003,2.70805020110221,Assembly-Elected President,3.0,1.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,China,2987.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0,3.0,3,0
4717,Germany,Europe,0,0,0,0,1,0,0,0,6.907755278982137,0.0,3.332204510175204,Parliamentary,11.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,Germany,631.0,0.0,0.0,0.0,7.0,7.0,3.0,0.0,0.0,0.6727000427246094,0.17040000915527342,0.7987321615219116,0.527407705783844,0.6442935466766357,0.4735318124294281,68.0,6.0,0.0,11.0,3.0,7,0
507,Mexico,North America,0,0,1,0,0,0,0,0,6.3080984415095305,0.0,0.6931471805599453,Presidential,4.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,Mexico,500.0,0.0,0.0,0.0,7.0,7.0,2.0,1.0,0.0,0.0,0.0,0.5,0.6946880221366882,0.7612464427947998,0.3065381646156311,77.0,4.0,0.0,4.0,4.0,6,0
4124,France,Europe,0,1,0,0,1,0,0,0,3.912023005428146,0.0,3.332204510175204,Parliamentary,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,France,577.0,0.0,0.0,0.0,7.0,7.0,2.0,1.0,1.0,0.4090999984741211,0.5728000259399414,0.48526862263679504,1.0,0.6497979164123535,0.0,86.0,5.0,0.0,4.0,4.0,7,0
116,Cuba,North America,0,0,0,0,1,0,1,0,4.30406509320417,0.0,3.1354942159291497,Assembly-Elected President,10.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,Cuba,621.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,10.0,10.0,3,0
4125,France,Europe,1,1,0,0,1,0,0,0,3.912023005428146,0.0,3.367295829986474,Parliamentary,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,France,577.0,0.0,0.0,0.0,7.0,7.0,2.0,1.0,1.0,0.4090999984741211,0.5728000259399414,0.48526862263679504,1.0,0.6497979164123535,0.0,86.0,5.0,0.0,4.0,4.0,7,0
4718,Germany,Europe,0,0,0,0,1,0,0,0,6.907755278982137,0.0,3.367295829986474,Parliamentary,11.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,Germany,631.0,0.0,0.0,0.0,7.0,7.0,3.0,0.0,0.0,0.6727000427246094,0.17040000915527342,0.7987321615219116,0.527407705783844,0.6442935466766357,0.4735318124294281,68.0,6.0,0.0,11.0,3.0,7,0
9327,Kenya,Africa,1,0,0,0,1,0,1,0,3.912023005428146,0.0,1.0986122886681098,Presidential,3.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,Kenya,290.0,0.0,0.0,0.0,7.0,7.0,1.0,1.0,0.0,0.0,0.0,0.595588207244873,0.3504483699798584,0.7903122901916504,0.6535861492156982,24.0,3.0,0.0,3.0,3.0,7,0
8616,Nigeria,Africa,1,0,0,0,1,0,0,0,3.912023005428146,0.0,3.6375861597263857,Presidential,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,Nigeria,360.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.5760869383811951,1.0,0.5244935750961304,0.0,17.0,4.0,0.5,1.0,1.0,6,0
5941,Greece,Europe,1,0,0,0,1,0,0,0,3.912023005428146,0.0,2.5649493574615367,Parliamentary,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,Greece,300.0,0.0,0.0,0.0,7.0,7.0,2.0,1.0,1.0,0.3914999771118164,0.48900001525878906,0.5438596606254578,0.8792924284934998,0.6629849076271057,0.12149140983819962,42.0,3.0,1.0,1.0,1.0,7,0
4126,France,Europe,0,1,0,0,1,0,0,0,6.907755278982137,0.0,3.4011973816621555,Parliamentary,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,France,577.0,0.0,0.0,0.0,7.0,7.0,2.0,1.0,1.0,0.4090999984741211,0.5728000259399414,0.48526862263679504,1.0,0.6497979164123535,0.0,86.0,5.0,0.0,4.0,4.0,7,0
250,Haiti,North America,0,0,0,0,1,0,0,1,6.3080984415095305,0.0,1.0986122886681098,Presidential,5.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,Haiti,99.0,0.0,0.0,1.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.031578946858644485,1.0,0.85721355676651,0.0,22.0,5.0,0.0,5.0,5.0,0,1
14298,Nepal,Asia,1,0,0,1,0,0,0,0,3.912023005428146,0.0,1.0986122886681098,Parliamentary,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,Nepal,601.0,0.0,0.0,0.0,7.0,7.0,2.0,1.0,0.0,0.0,0.0,0.21830986440181732,0.4446756839752197,0.7638730406761169,0.559839129447937,8.0,9.0,1.0,1.0,1.0,6,0
8314,Sierra Leone,Africa,1,0,0,0,1,0,0,0,3.912023005428146,0.0,1.6094379124341003,Presidential,9.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,Sierra Leone,112.0,0.0,0.0,0.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.6146789193153381,1.0,0.4780835807323456,0.0,20.0,3.0,0.0,9.0,9.0,6,0
9841,Zimbabwe,Africa,0,0,0,0,0,0,1,0,3.912023005428146,0.0,1.791759469228055,Presidential,29.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,Zimbabwe,210.0,0.0,0.0,0.0,6.0,7.0,1.0,0.0,0.0,0.0,0.0,0.761904776096344,1.0,0.3667806088924408,0.0,36.0,4.0,0.0,29.0,3.0,5,0
5251,Italy,Europe,0,0,0,0,0,0,0,1,8.160232492367689,0.0,1.6094379124341003,Parliamentary,2.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,Italy,630.0,0.0,0.0,0.0,7.0,7.0,3.0,0.0,1.0,0.0,0.0,0.5476190447807312,0.7531107068061829,0.7296406030654907,0.2476070076227188,69.0,4.0,0.0,3.0,2.0,7,0
117,Cuba,North America,0,0,0,0,1,0,1,0,4.30406509320417,0.0,3.1780538303479458,Assembly-Elected President,10.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,Cuba,621.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,10.0,10.0,3,0
4719,Germany,Europe,0,0,0,0,1,0,0,0,6.907755278982137,0.0,3.4011973816621555,Parliamentary,11.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,Germany,631.0,0.0,0.0,0.0,7.0,7.0,3.0,0.0,0.0,0.6727000427246094,0.17040000915527342,0.7987321615219116,0.527407705783844,0.6442935466766357,0.4735318124294281,68.0,6.0,0.0,11.0,3.0,7,0
10313,Namibia,Africa,0,0,0,0,1,0,1,0,6.214608098422191,0.0,2.0794415416798357,Presidential,2.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,Namibia,96.0,0.0,0.0,0.0,6.0,6.0,2.0,0.0,0.0,0.8001000213623047,0.18319999694824218,0.8020833134651184,1.0,0.354769766330719,0.0,26.0,1.0,0.0,26.0,2.0,5,0
10314,Namibia,Africa,0,0,0,0,1,0,0,0,3.912023005428146,0.0,2.1972245773362196,Presidential,2.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,Namibia,96.0,0.0,0.0,0.0,6.0,6.0,2.0,0.0,0.0,0.8001000213623047,0.18319999694824218,0.8020833134651184,1.0,0.354769766330719,0.0,26.0,1.0,0.0,26.0,2.0,5,0
12512,China,Asia,1,0,0,0,1,0,0,0,8.160232492367689,0.0,2.772588722239781,Assembly-Elected President,3.0,1.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,China,2987.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0,3.0,3,0
