countryn,cow,vdem,year,male_suffrage,female_suffrage,executive_elections,legislative_elections,multi-party_legislative_elections,competitive_elections,lexical_index,political_liberties,lexical_index_plus,democratic_transition,transition_type,democratic_breakdown,breakdown_type,turnover_period,turnover_event,two_turnover_period,sovereign
"Germany, West",260,77,1966,1,1,1,1,1,1,6,1,7,0,0,0,0,0,0,0,1
"Germany, West",260,77,1967,1,1,1,1,1,1,6,1,7,0,0,0,0,0,0,0,1
"Germany, West",260,77,1968,1,1,1,1,1,1,6,1,7,0,0,0,0,0,0,0,1
"Germany, West",260,77,1969,1,1,1,1,1,1,6,1,7,0,0,0,0,1,1,0,1
"Germany, West",260,77,1970,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,0,1
"Germany, West",260,77,1971,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,0,1
"Germany, West",260,77,1972,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,0,1
"Germany, West",260,77,1973,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,0,1
"Germany, West",260,77,1974,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,0,1
"Germany, West",260,77,1975,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,0,1
"Germany, West",260,77,1976,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,0,1
"Germany, West",260,77,1977,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,0,1
"Germany, West",260,77,1978,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,0,1
"Germany, West",260,77,1979,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,0,1
"Germany, West",260,77,1980,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,0,1
"Germany, West",260,77,1981,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,0,1
"Germany, West",260,77,1982,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,0,1
"Germany, West",260,77,1983,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,0,1
"Germany, West",260,77,1984,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,0,1
"Germany, West",260,77,1985,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,0,1
"Germany, West",260,77,1986,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,0,1
"Germany, West",260,77,1987,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,0,1
"Germany, West",260,77,1988,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,0,1
"Germany, West",260,77,1989,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,0,1
"Germany, East",265,137,1945,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Germany, East",265,137,1946,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Germany, East",265,137,1947,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Germany, East",265,137,1948,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Germany, East",265,137,1949,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1
"Germany, East",265,137,1950,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1
"Germany, East",265,137,1951,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1
"Germany, East",265,137,1952,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1
"Germany, East",265,137,1953,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1
"Germany, East",265,137,1954,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1
"Germany, East",265,137,1955,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1
"Germany, East",265,137,1956,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1
"Germany, East",265,137,1957,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1
"Germany, East",265,137,1958,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1
"Germany, East",265,137,1959,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1
"Germany, East",265,137,1960,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1
"Germany, East",265,137,1961,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1
"Germany, East",265,137,1962,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1
"Germany, East",265,137,1963,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1
"Germany, East",265,137,1964,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1
"Germany, East",265,137,1965,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1
"Germany, East",265,137,1966,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1
"Germany, East",265,137,1967,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1
"Germany, East",265,137,1968,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1
"Germany, East",265,137,1969,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1
"Germany, East",265,137,1970,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1
"Germany, East",265,137,1971,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1
"Germany, East",265,137,1972,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1
"Germany, East",265,137,1973,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1
"Germany, East",265,137,1974,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1
"Germany, East",265,137,1975,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1
"Germany, East",265,137,1976,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1
"Germany, East",265,137,1977,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1
"Germany, East",265,137,1978,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1
"Germany, East",265,137,1979,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1
"Germany, East",265,137,1980,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1
"Germany, East",265,137,1981,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1
"Germany, East",265,137,1982,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1
"Germany, East",265,137,1983,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1
"Germany, East",265,137,1984,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1
"Germany, East",265,137,1985,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1
"Germany, East",265,137,1986,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1
"Germany, East",265,137,1987,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1
"Germany, East",265,137,1988,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1
"Germany, East",265,137,1989,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1
Oldenburg,266,364,1789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Oldenburg,266,364,1790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Oldenburg,266,364,1791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Oldenburg,266,364,1792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Oldenburg,266,364,1793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Oldenburg,266,364,1794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Oldenburg,266,364,1795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Oldenburg,266,364,1796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Oldenburg,266,364,1797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Oldenburg,266,364,1798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Oldenburg,266,364,1799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Oldenburg,266,364,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Oldenburg,266,364,1801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Oldenburg,266,364,1802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Oldenburg,266,364,1803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Oldenburg,266,364,1804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Oldenburg,266,364,1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Oldenburg,266,364,1806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Oldenburg,266,364,1807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Oldenburg,266,364,1808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Oldenburg,266,364,1809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Oldenburg,266,364,1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oldenburg,266,364,1811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Oldenburg,266,364,1812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Oldenburg,266,364,1813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Oldenburg,266,364,1814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Oldenburg,266,364,1815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Oldenburg,266,364,1816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Oldenburg,266,364,1817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Oldenburg,266,364,1818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Oldenburg,266,364,1819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Oldenburg,266,364,1820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Oldenburg,266,364,1821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Oldenburg,266,364,1822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Oldenburg,266,364,1823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Oldenburg,266,364,1824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Oldenburg,266,364,1825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Oldenburg,266,364,1826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Oldenburg,266,364,1827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Oldenburg,266,364,1828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Oldenburg,266,364,1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Oldenburg,266,364,1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Oldenburg,266,364,1831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Oldenburg,266,364,1832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Oldenburg,266,364,1833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Oldenburg,266,364,1834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Oldenburg,266,364,1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Oldenburg,266,364,1836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Oldenburg,266,364,1837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Oldenburg,266,364,1838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Oldenburg,266,364,1839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Oldenburg,266,364,1840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Oldenburg,266,364,1841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Oldenburg,266,364,1842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Oldenburg,266,364,1843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Oldenburg,266,364,1844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Oldenburg,266,364,1845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Oldenburg,266,364,1846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Oldenburg,266,364,1847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Oldenburg,266,364,1848,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Oldenburg,266,364,1849,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Oldenburg,266,364,1850,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Oldenburg,266,364,1851,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Oldenburg,266,364,1852,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Oldenburg,266,364,1853,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Oldenburg,266,364,1854,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Oldenburg,266,364,1855,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Oldenburg,266,364,1856,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Oldenburg,266,364,1857,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Oldenburg,266,364,1858,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Oldenburg,266,364,1859,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Oldenburg,266,364,1860,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Oldenburg,266,364,1861,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Oldenburg,266,364,1862,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Oldenburg,266,364,1863,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Oldenburg,266,364,1864,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Oldenburg,266,364,1865,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Oldenburg,266,364,1866,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Oldenburg,266,364,1867,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Baden,267,349,1789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Baden,267,349,1790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Baden,267,349,1791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Baden,267,349,1792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Baden,267,349,1793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Baden,267,349,1794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Baden,267,349,1795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Baden,267,349,1796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Baden,267,349,1797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Baden,267,349,1798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Baden,267,349,1799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Baden,267,349,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Baden,267,349,1801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Baden,267,349,1802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Baden,267,349,1803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Baden,267,349,1804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Baden,267,349,1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Baden,267,349,1806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Baden,267,349,1807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Baden,267,349,1808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Baden,267,349,1809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Baden,267,349,1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Baden,267,349,1811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Baden,267,349,1812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Baden,267,349,1813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Baden,267,349,1814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Baden,267,349,1815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Baden,267,349,1816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Baden,267,349,1817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Baden,267,349,1818,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Baden,267,349,1819,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Baden,267,349,1820,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Baden,267,349,1821,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Baden,267,349,1822,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Baden,267,349,1823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Baden,267,349,1824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Baden,267,349,1825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Baden,267,349,1826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Baden,267,349,1827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Baden,267,349,1828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Baden,267,349,1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Baden,267,349,1830,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Baden,267,349,1831,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Baden,267,349,1832,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Baden,267,349,1833,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Baden,267,349,1834,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Baden,267,349,1835,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Baden,267,349,1836,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Baden,267,349,1837,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Baden,267,349,1838,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Baden,267,349,1839,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Baden,267,349,1840,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Baden,267,349,1841,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Baden,267,349,1842,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Baden,267,349,1843,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Baden,267,349,1844,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Baden,267,349,1845,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Baden,267,349,1846,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Baden,267,349,1847,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Baden,267,349,1848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Baden,267,349,1849,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Baden,267,349,1850,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Baden,267,349,1851,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Baden,267,349,1852,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Baden,267,349,1853,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Baden,267,349,1854,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Baden,267,349,1855,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Baden,267,349,1856,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Baden,267,349,1857,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Baden,267,349,1858,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Baden,267,349,1859,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Baden,267,349,1860,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Baden,267,349,1861,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Baden,267,349,1862,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Baden,267,349,1863,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Baden,267,349,1864,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Baden,267,349,1865,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Baden,267,349,1866,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Baden,267,349,1867,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Baden,267,349,1868,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Baden,267,349,1869,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Baden,267,349,1870,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Saxe-Weimar-Eisenach,268,365,1809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Saxe-Weimar-Eisenach,268,365,1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Saxe-Weimar-Eisenach,268,365,1811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Saxe-Weimar-Eisenach,268,365,1812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Saxe-Weimar-Eisenach,268,365,1813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Saxe-Weimar-Eisenach,268,365,1814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Saxe-Weimar-Eisenach,268,365,1815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Saxe-Weimar-Eisenach,268,365,1816,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Saxe-Weimar-Eisenach,268,365,1817,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Saxe-Weimar-Eisenach,268,365,1818,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Saxe-Weimar-Eisenach,268,365,1819,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Saxe-Weimar-Eisenach,268,365,1820,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Saxe-Weimar-Eisenach,268,365,1821,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Saxe-Weimar-Eisenach,268,365,1822,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Saxe-Weimar-Eisenach,268,365,1823,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Saxe-Weimar-Eisenach,268,365,1824,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Saxe-Weimar-Eisenach,268,365,1825,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Saxe-Weimar-Eisenach,268,365,1826,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Saxe-Weimar-Eisenach,268,365,1827,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Saxe-Weimar-Eisenach,268,365,1828,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Saxe-Weimar-Eisenach,268,365,1829,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Saxe-Weimar-Eisenach,268,365,1830,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Saxe-Weimar-Eisenach,268,365,1831,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Saxe-Weimar-Eisenach,268,365,1832,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Saxe-Weimar-Eisenach,268,365,1833,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Saxe-Weimar-Eisenach,268,365,1834,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Saxe-Weimar-Eisenach,268,365,1835,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Saxe-Weimar-Eisenach,268,365,1836,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Saxe-Weimar-Eisenach,268,365,1837,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Saxe-Weimar-Eisenach,268,365,1838,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Saxe-Weimar-Eisenach,268,365,1839,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Saxe-Weimar-Eisenach,268,365,1840,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Saxe-Weimar-Eisenach,268,365,1841,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Saxe-Weimar-Eisenach,268,365,1842,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Saxe-Weimar-Eisenach,268,365,1843,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Saxe-Weimar-Eisenach,268,365,1844,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Saxe-Weimar-Eisenach,268,365,1845,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Saxe-Weimar-Eisenach,268,365,1846,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Saxe-Weimar-Eisenach,268,365,1847,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Saxe-Weimar-Eisenach,268,365,1848,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Saxe-Weimar-Eisenach,268,365,1849,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Saxe-Weimar-Eisenach,268,365,1850,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Saxe-Weimar-Eisenach,268,365,1851,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Saxe-Weimar-Eisenach,268,365,1852,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Saxe-Weimar-Eisenach,268,365,1853,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Saxe-Weimar-Eisenach,268,365,1854,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Saxe-Weimar-Eisenach,268,365,1855,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Saxe-Weimar-Eisenach,268,365,1856,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Saxe-Weimar-Eisenach,268,365,1857,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Saxe-Weimar-Eisenach,268,365,1858,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Saxe-Weimar-Eisenach,268,365,1859,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Saxe-Weimar-Eisenach,268,365,1860,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Saxe-Weimar-Eisenach,268,365,1861,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
