,year,y,country,aged_15plus_unemployment_rate_percent,at_least_basic_sanitation_overall_access_percent,arms_imports_us_inflation_adjusted,armed_forces_personnel_percent_of_labor_force,aged_15_64_labour_force_participation_rate_percent,exports_percent_of_gdp,investments_percent_of_gdp,infant_mortality_rate_per_1000_births,hdi_human_development_index,gdppercapita_us_inflation_adjusted,total_gdp_ppp_inflation_adjusted,total_gni_ppp_current_international,military_expenditure_percent_of_gdp,gdp_per_capita_yearly_growth
3926,1999-01-01,0.0,81,3.43,96.80332,730000000.0,1.3492,64.04,121.31139,22.382,9.4,0.713,6010.46539,337000000000.0,250000000000.0,2.10148,3.938
3927,2000-01-01,0.0,81,3.0,96.80332,25000000.0,1.19873,63.92,119.80971,26.86749,8.7,0.723,6392.58085,367000000000.0,275000000000.0,1.63468,6.364
3928,2001-01-01,0.0,81,3.53,97.02488,28000000.0,1.21326,63.89,110.40249,24.39822,8.1,0.721,6286.13486,369000000000.0,285000000000.0,2.08492,-1.642
3929,2002-01-01,0.0,81,3.48,97.24235,152000000.0,1.18397,63.76,108.3053,24.77734,7.6,0.723,6488.38466,386000000000.0,308000000000.0,2.21913,2.125
3930,2003-01-01,0.0,81,3.61,97.45585,147000000.0,1.17212,63.64,106.94345,22.76339,7.3,0.73,6727.67104,409000000000.0,336000000000.0,2.61481,3.827
3931,2004-01-01,0.0,81,3.54,97.66542,63000000.0,1.20861,63.53,115.37334,23.04956,7.1,0.733,7043.77617,439000000000.0,369000000000.0,2.26306,4.928
3932,2005-01-01,0.0,81,3.53,97.87101,59000000.0,1.24077,63.51,112.89898,22.39642,7.0,0.73,7274.9711,461000000000.0,404000000000.0,2.17393,3.112
3933,2006-01-01,0.0,81,3.31,98.07279,408000000.0,1.19619,63.37,112.18548,22.70352,6.9,0.737,7531.36487,489000000000.0,447000000000.0,2.0076,4.189
3934,2007-01-01,0.0,81,3.23,98.27078,519000000.0,1.17087,63.26,106.16827,23.40953,6.9,0.75,7850.42653,523000000000.0,491000000000.0,1.9585,4.913
3935,2008-01-01,0.0,81,3.32,98.46507,500000000.0,1.15168,62.69,99.49958,21.4583,6.9,0.761,8073.93442,550000000000.0,520000000000.0,1.82484,3.482
3936,2009-01-01,0.0,81,3.66,98.65564,1499000000.0,1.11482,62.96,91.41679,17.83569,6.9,0.765,7808.65801,540000000000.0,522000000000.0,1.87149,-3.413
3937,2010-01-01,0.0,81,3.39,98.84265,423000000.0,1.08904,62.9,86.9303,23.38654,6.8,0.772,8247.78226,577000000000.0,560000000000.0,1.49021,5.256
3938,2011-01-01,0.0,81,3.05,99.02392,5000000.0,1.04307,64.26,85.25544,23.18826,6.7,0.778,8550.15464,608000000000.0,607000000000.0,1.55285,3.721
3939,2012-01-01,0.0,81,3.1,99.20196,47000000.0,1.0016,65.46,79.29991,25.74862,6.6,0.781,8888.70252,645000000000.0,643000000000.0,1.41333,4.299
3940,2013-01-01,0.0,81,3.16,99.37727,77000000.0,0.9581,67.14,75.62904,25.93711,6.4,0.785,9179.36682,679000000000.0,669000000000.0,1.4993,3.686
3941,2014-01-01,0.0,81,2.88,99.54991,73000000.0,0.93516,67.51,73.7935,24.97761,6.2,0.791,9601.178,679000000000.0,711000000000.0,1.43473,3.441
3942,2015-01-01,0.0,81,3.1,99.55743,118000000.0,0.914,67.81,69.44869,25.42426,6.0,0.796,9955.24272,679000000000.0,730000000000.0,1.5039,3.245
3943,2016-01-01,0.0,81,3.44,99.56485,283000000.0,0.89916,67.78,66.77545,25.99551,6.0,0.8,10258.04151,679000000000.0,762000000000.0,1.38434,3.245
3944,2017-01-01,0.0,81,3.41,99.57203,193000000.0,0.89739,68.0,70.01174,25.54734,6.0,0.805,10707.7483,679000000000.0,806000000000.0,1.10086,3.245
3945,2018-01-01,0.0,81,3.3,99.579,88000000.0,0.87611,68.54,68.55501,23.89747,6.0,0.805,11075.57648,679000000000.0,863000000000.0,0.96067,3.245
3946,2019-01-01,0.0,81,3.26,99.579,65000000.0,0.85614,68.64,65.25965,21.04382,6.0,0.81,11414.5787,679000000000.0,922000000000.0,1.03302,3.245
3947,2020-01-01,0.0,81,4.54,99.579,55000000.0,0.85614,68.64,61.43364,19.73324,6.0,0.81,10631.50739,679000000000.0,886000000000.0,1.13628,3.245
3948,1970-01-01,0.0,82,19.14,28.05522,2000000.0,1.77351,57.55,70.38813,23.91905,62.6,0.581,3287.95425,4737000000.0,5403081339.0,5.61525,-2.2
3949,1971-01-01,0.0,82,19.14,28.05522,2000000.0,1.77351,57.55,70.38813,23.91905,62.8,0.581,3287.95425,4871000000.0,5403081339.0,5.61525,-0.2161
3950,1972-01-01,0.0,82,19.14,28.05522,2000000.0,1.77351,57.55,70.38813,23.91905,62.9,0.581,3287.95425,5136000000.0,5403081339.0,5.61525,2.189
3951,1973-01-01,0.0,82,19.14,28.05522,2000000.0,1.77351,57.55,70.38813,23.91905,63.1,0.581,3287.95425,5320000000.0,5403081339.0,5.61525,0.428
3952,1974-01-01,0.0,82,19.14,28.05522,2000000.0,1.77351,57.55,70.38813,23.91905,63.3,0.581,3287.95425,5517000000.0,5403081339.0,5.61525,0.687
3953,1975-01-01,0.0,82,19.14,28.05522,2000000.0,1.77351,57.55,70.38813,23.91905,63.4,0.581,3287.95425,5517000000.0,5403081339.0,5.61525,-2.65
3954,1976-01-01,0.0,82,19.14,28.05522,2000000.0,1.77351,57.55,70.38813,23.91905,63.6,0.581,3287.95425,5748000000.0,5403081339.0,5.61525,1.642
3955,1977-01-01,0.0,82,19.14,28.05522,2000000.0,1.77351,57.55,70.38813,23.91905,63.7,0.581,3287.95425,6082000000.0,5403081339.0,5.61525,3.425
3956,1978-01-01,0.0,82,19.14,28.05522,2000000.0,1.77351,57.55,70.38813,23.91905,63.7,0.581,3287.95425,6488000000.0,5403081339.0,5.61525,4.379
3957,1979-01-01,0.0,82,19.14,28.05522,2000000.0,1.77351,57.55,70.38813,23.91905,63.6,0.581,3287.95425,6708000000.0,5403081339.0,5.61525,1.223
3958,1980-01-01,0.0,82,19.14,28.05522,2000000.0,1.77351,57.55,70.38813,23.91905,63.2,0.581,3287.95425,6973000000.0,5403081339.0,5.61525,1.743
3959,1981-01-01,0.0,82,19.14,28.05522,2000000.0,1.77351,57.55,56.39047,23.04692,62.5,0.581,3248.59461,7233000000.0,5403081339.0,5.61525,1.544
3960,1982-01-01,0.0,82,19.14,28.05522,2000000.0,1.77351,57.55,52.35731,18.24151,61.5,0.581,3164.90887,7320000000.0,5403081339.0,5.61525,-0.9529
3961,1983-01-01,0.0,82,19.14,28.05522,2000000.0,1.77351,57.55,45.04596,17.08271,60.2,0.581,3034.37732,7075000000.0,5403081339.0,5.61525,-5.588
3962,1984-01-01,0.0,82,19.14,28.05522,2000000.0,1.77351,57.55,45.36663,13.19598,58.7,0.581,2947.3397,6966000000.0,5403081339.0,5.61525,-4.228
3963,1985-01-01,0.0,82,19.14,28.05522,2000000.0,1.77351,57.55,51.6165,9.91591,57.1,0.581,2872.38124,7022000000.0,5403081339.0,5.61525,-2.467
3964,1986-01-01,0.0,82,19.14,28.05522,2000000.0,1.77351,57.55,56.52378,8.13586,55.4,0.581,2907.92915,7305000000.0,5403081339.0,5.61525,0.07475
3965,1987-01-01,0.0,82,19.14,28.05522,2000000.0,1.77351,57.55,46.46929,12.82511,53.8,0.581,2901.58132,7613000000.0,5403081339.0,5.61525,-0.1389
3966,1988-01-01,0.0,82,19.14,28.05522,2000000.0,1.77351,57.55,46.25759,15.01986,52.3,0.581,2816.29435,7808000000.0,5403081339.0,5.61525,-1.883
3967,1989-01-01,0.0,82,19.14,28.05522,2000000.0,1.77351,57.55,49.86993,14.82509,50.8,0.581,2766.25986,8361000000.0,5403081339.0,5.61525,2.623
3968,1990-01-01,0.0,82,19.14,28.05522,2000000.0,1.77351,57.55,43.56047,27.05754,49.6,0.581,2730.52571,8116000000.0,5403081339.0,5.61525,-6.637
3969,1991-01-01,0.0,82,19.14,28.05522,2000000.0,1.77351,57.51,43.99711,15.42149,48.5,0.583,2866.46948,8639000000.0,6149335482.0,5.61525,2.778
3970,1992-01-01,0.0,82,19.226666666666667,28.05522,2000000.0,1.7216,57.49,43.01489,18.45096,47.8,0.587,2990.41263,9507000000.0,6573039739.0,4.25042,6.603
3971,1993-01-01,0.0,82,19.313333333333333,28.05522,2000000.0,1.67426,57.59,46.60361,15.28877,47.5,0.587,2870.9809,9336000000.0,6602186982.0,2.46452,-4.668
3972,1994-01-01,0.0,82,19.4,28.05522,2000000.0,1.63027,57.65,44.10558,19.06765,47.4,0.587,2853.25772,9986000000.0,6852806013.0,1.75123,3.908
3973,1995-01-01,0.0,82,21.083333333333332,28.05522,4000000.0,1.61615,56.78,44.68877,19.34801,47.6,0.582,2898.87421,10430000000.0,7446652585.0,1.9479,1.444
3974,1996-01-01,0.0,82,22.766666666666666,28.05522,4000000.0,1.60695,55.95,45.40465,20.47598,48.0,0.573,2927.52259,10780000000.0,7648058675.0,1.9036,0.3535
3975,1997-01-01,0.0,82,24.45,28.05522,4000000.0,1.13622,55.2,42.64599,17.71963,48.4,0.564,2988.80508,11290000000.0,8083658693.0,2.30136,1.639
3976,1998-01-01,0.0,82,23.066666666666666,28.05522,5000000.0,1.70597,55.56,41.36995,22.3497,48.9,0.557,3027.27089,11730000000.0,8504196357.0,2.32184,1.014
3977,1999-01-01,0.0,82,21.683333333333334,28.05522,10333333.333333332,1.66057,55.9,41.43037,20.51072,49.2,0.547,3072.09588,12200000000.0,8671597643.0,3.12403,1.293
3978,2000-01-01,0.0,82,20.3,28.05522,15666666.666666666,1.61576,56.23,40.73615,17.04147,49.4,0.544,3124.95037,12600000000.0,9383319664.0,2.70673,0.8248
3979,2001-01-01,0.0,82,20.747500000000002,28.34986,21000000.0,2.58778,56.55,41.05594,22.25254,49.2,0.543,3111.33665,12870000000.0,9622094414.0,3.00874,0.00642
3980,2002-01-01,0.0,82,21.195,28.78981,11000000.0,2.51348,56.83,46.1689,18.58845,48.7,0.541,3211.28361,13280000000.0,10416764087.0,2.61785,1.223
3981,2003-01-01,0.0,82,21.6425,29.24864,13500000.0,2.44028,57.07,43.42944,19.38828,48.1,0.543,3298.27972,13830000000.0,11428407319.0,2.62491,2.391
3982,2004-01-01,0.0,82,22.09,29.69821,16000000.0,2.369,57.3,39.79794,19.06046,47.1,0.545,3647.40386,14850000000.0,12733470023.0,2.52759,5.513
3983,2005-01-01,0.0,82,22.095,30.13608,44000000.0,2.30011,57.54,40.40858,19.66981,45.3,0.545,3680.65922,15620000000.0,13079910078.0,2.64521,3.351
3984,2006-01-01,0.0,82,22.1,30.56328,72000000.0,2.22939,57.87,45.36683,22.21202,44.1,0.551,3875.02211,16740000000.0,14542822104.0,2.50125,5.191
3985,2007-01-01,0.0,82,22.105,30.97873,6000000.0,2.1639,58.2,49.8552,24.06133,42.7,0.559,4011.63945,17660000000.0,15385918210.0,2.61042,3.51
3986,2008-01-01,0.0,82,22.11,31.3826,66000000.0,2.1022,58.52,53.65344,27.47392,41.3,0.567,4043.64588,18270000000.0,16130091181.0,3.13726,1.515
3987,2009-01-01,0.0,82,22.115000000000002,31.77232,15000000.0,2.0701,58.84,51.56317,26.11593,39.2,0.576,3982.22639,18080000000.0,16261842830.0,3.37436,-2.882
3988,2010-01-01,0.0,82,22.12,32.15005,3000000.0,2.01205,59.17,48.28195,23.78,37.5,0.589,4147.3154,19460000000.0,17071384423.0,3.51474,5.71
3989,2011-01-01,0.0,82,19.445,32.51371,1000000.0,1.96447,59.53,45.53978,22.05401,36.0,0.602,4282.03682,20600000000.0,18530827059.0,3.57459,3.975
3990,2012-01-01,0.0,82,16.77,32.87362,57000000.0,1.91644,59.9,40.05834,26.72267,35.5,0.613,4420.72686,21830000000.0,19680724579.0,3.16651,4.155
3991,2013-01-01,0.0,82,19.03,33.21906,9000000.0,1.75149,62.56,37.50198,29.39542,34.3,0.624,4587.97888,22960000000.0,21687844058.0,3.06623,3.452
3992,2014-01-01,0.0,82,18.52,33.54989,2000000.0,1.74257,62.7,39.01709,34.77655,33.4,0.631,4782.03194,22960000000.0,23658891264.0,4.20343,3.45
3993,2015-01-01,0.0,82,20.935000000000002,33.86497,2500000.0,1.71616,62.55,35.37085,30.55644,32.8,0.638,4896.61526,22960000000.0,24575695883.0,4.40539,3.631
3994,2016-01-01,0.0,82,23.35,34.15867,3000000.0,1.76696,62.39,35.00947,22.02994,32.8,0.639,4808.65082,22960000000.0,24104306020.0,3.77255,3.711
3995,2017-01-01,0.0,82,21.615000000000002,34.43011,35000000.0,1.76828,61.33,33.6208,17.7665,32.8,0.644,4670.94927,22960000000.0,23995278503.0,3.34617,3.791
3996,2018-01-01,0.0,82,19.88,34.67975,35000000.0,1.74826,60.22,35.88257,14.91635,32.8,0.645,4632.39089,22960000000.0,24356143503.0,3.14066,3.758
3997,2019-01-01,0.0,82,19.88,34.96078,35000000.0,1.72657,60.59,36.44027,15.19229,32.8,0.646,4506.17393,22960000000.0,24884649885.0,3.09293,3.791
3998,2020-01-01,0.0,82,19.88,35.25997,35000000.0,1.72657,60.59,33.37478,14.40446,32.8,0.646,4047.86217,22960000000.0,23339438623.0,3.27634,3.791
3999,1970-01-01,0.0,83,1.47,5.29946,1000000.0,0.15254,80.29,10.77238,9.84969,137.6,0.22,759.89845,5508000000.0,6168405437.0,0.87084,0.8309
4000,1971-01-01,0.0,83,1.47,5.29946,12000000.0,0.15254,80.29,12.36784,7.77846,139.1,0.22,781.00708,5865000000.0,6168405437.0,0.87084,3.356
4001,1972-01-01,0.0,83,1.47,5.29946,9000000.0,0.15254,80.29,14.21371,11.06928,140.4,0.22,720.42753,5602000000.0,6168405437.0,0.87084,-7.265
4002,1973-01-01,0.0,83,1.47,5.29946,6000000.0,0.15254,80.29,15.51477,14.93726,141.4,0.22,581.28538,4682000000.0,6168405437.0,0.87084,-18.86
4003,1974-01-01,0.0,83,1.47,5.29946,3000000.0,0.15254,80.29,12.27056,15.05518,141.8,0.22,614.90368,5125000000.0,6168405437.0,0.87084,6.276
4004,1975-01-01,0.0,83,1.47,5.29946,2750000.0,0.15254,80.29,19.24653,14.31417,141.4,0.22,581.11096,5016000000.0,6168405437.0,0.87084,-4.979
4005,1976-01-01,0.0,83,1.47,5.29946,2500000.0,0.15254,80.29,22.26365,14.20971,140.5,0.22,568.5872,5082000000.0,6168405437.0,0.82177,-1.66
4006,1977-01-01,0.0,83,1.47,5.29946,2250000.0,0.15254,80.29,19.64259,19.68237,138.9,0.22,595.31985,5507000000.0,6168405437.0,0.93663,5.204
4007,1978-01-01,0.0,83,1.47,5.29946,2000000.0,0.15254,80.29,22.53065,22.99356,137.2,0.22,656.22516,6280000000.0,6168405437.0,0.92817,10.72
4008,1979-01-01,0.0,83,1.47,5.29946,57000000.0,0.15254,80.29,28.54115,25.83281,135.7,0.22,683.05345,6759000000.0,6168405437.0,0.83912,4.553
4009,1980-01-01,0.0,83,1.47,5.29946,7000000.0,0.15254,80.29,24.58422,28.11321,134.8,0.22,647.34515,7112000000.0,6168405437.0,0.67139,2.255
4010,1981-01-01,0.0,83,1.47,5.29946,6500000.0,0.15254,80.29,24.15582,20.29158,134.6,0.22,627.87857,7217000000.0,6168405437.0,0.63175,-1.339
4011,1982-01-01,0.0,83,1.47,5.29946,6000000.0,0.15254,80.29,20.97057,20.58824,135.3,0.22,623.34615,7145000000.0,6168405437.0,0.63348,-3.7
4012,1983-01-01,0.0,83,1.47,5.29946,13000000.0,0.15254,80.29,20.82492,12.54548,136.7,0.22,582.27064,7027000000.0,6168405437.0,0.6852,-4.331
4013,1984-01-01,0.0,83,1.47,5.29946,3000000.0,0.15254,80.29,22.90533,3.148,138.3,0.22,470.59045,5848000000.0,6168405437.0,0.72776,-19.04
4014,1985-01-01,0.0,83,1.47,5.29946,3000000.0,0.15254,80.29,20.68595,12.74722,139.8,0.22,492.49517,5960000000.0,6168405437.0,0.74384,-0.8625
4015,1986-01-01,0.0,83,1.47,5.29946,3000000.0,0.15254,80.29,20.00042,11.60146,140.9,0.22,508.85123,6243000000.0,6168405437.0,0.7695,1.876
4016,1987-01-01,0.0,83,1.47,5.29946,3800000.0,0.15254,80.29,20.80292,11.65251,141.4,0.22,494.70378,6029000000.0,6168405437.0,0.63521,-6.091
4017,1988-01-01,0.0,83,1.47,5.29946,4600000.0,0.15254,80.29,18.29988,19.05182,140.9,0.22,513.32208,6381000000.0,6168405437.0,0.7205185714285715,2.857
4018,1989-01-01,0.0,83,1.47,5.29946,5400000.0,0.15254,80.29,16.59971,13.67755,139.8,0.22,502.79395,6406000000.0,6168405437.0,0.8058271428571429,-2.502
4019,1990-01-01,0.0,83,1.47,5.29946,6200000.0,0.15254,80.29,15.06863,11.28479,138.1,0.22,480.98531,6312000000.0,6168405437.0,0.8911357142857144,-4.417
4020,1991-01-01,1.0,83,1.47,5.29946,7000000.0,0.14787,80.36,12.01796,12.09037,135.6,0.223,463.72622,6496000000.0,6350698134.0,0.9764442857142857,-0.256
4021,1992-01-01,1.0,83,1.47,5.29946,6333333.333333333,0.14298,80.37,11.78166,8.50126,132.6,0.226,457.65291,6103000000.0,6627177423.0,1.0617528571428572,-9.042
4022,1993-01-01,1.0,83,1.47,5.29946,5666666.666666667,0.13801,80.37,10.90926,6.53134,128.9,0.231,443.91508,6219000000.0,6807437978.0,1.1470614285714285,-1.4
4023,1994-01-01,1.0,83,1.47,5.29946,5000000.0,0.13307,80.33,13.14103,12.98262,124.6,0.235,436.95832,6502000000.0,7061900679.0,1.23237,1.085
4024,1995-01-01,1.0,83,1.47,5.29946,4333333.333333334,0.27437,80.27,14.53805,12.03335,119.9,0.24,432.50668,6706000000.0,7411844783.0,0.97098,-0.3078
4025,1996-01-01,1.0,83,1.47,5.29946,3666666.666666667,0.26537,80.34,15.29592,14.66728,115.4,0.244,418.12426,6974000000.0,7657508965.0,0.8614,0.4859
4026,1997-01-01,0.0,83,1.47,5.29946,3000000.0,0.25639,80.38,13.53789,13.63018,111.3,0.248,409.84668,7221000000.0,7926321963.0,0.93259,0.00294
4027,1998-01-01,0.0,83,1.47,5.29946,3333333.3333333335,0.24758,80.37,13.97005,14.62663,107.7,0.255,435.01131,8033000000.0,8932003644.0,1.06122,7.416
4028,1999-01-01,0.0,83,1.47,5.29946,3666666.6666666665,0.23905,80.44,12.65566,11.19953,104.3,0.259,418.7985,8039000000.0,9068072124.0,1.16691,-3.366
4029,2000-01-01,0.0,83,1.47,5.29946,4000000.0,0.23077,80.53,14.3397,13.14221,101.1,0.262,399.07279,7976000000.0,9177552002.0,1.16461,-4.178
4030,2001-01-01,0.0,83,1.47,5.83569,4333333.333333333,0.22352,80.61,13.45581,13.79243,97.7,0.268,412.78538,8593000000.0,10099287825.0,1.32016,4.06
4031,2002-01-01,0.0,83,1.8775,6.35491,4666666.666666666,0.21621,80.69,11.91881,14.62602,94.1,0.273,417.5046,8902000000.0,10807948969.0,0.96335,0.07489
4032,2003-01-01,0.0,83,2.285,6.87429,5000000.0,0.20896,80.78,13.27423,13.9303,90.2,0.276,411.12062,9354000000.0,11214314165.0,0.93176,1.504
4033,2004-01-01,1.0,83,2.6925,7.39361,5600000.0,0.18865,80.88,14.25857,12.49715,86.2,0.285,397.5924,9331000000.0,11712763163.0,1.09119,-3.658
4034,2005-01-01,1.0,83,3.1,7.90151,6200000.0,0.18216,80.93,14.41142,19.33543,82.3,0.294,411.12755,10080000000.0,12976297074.0,0.97358,4.287
4035,2006-01-01,1.0,83,2.6366666666666667,8.4016,6800000.0,0.17636,80.99,13.87044,19.80849,78.7,0.3,419.51578,10670000000.0,14155806667.0,0.9799,2.165
4036,2007-01-01,1.0,83,2.1733333333333333,8.89362,7400000.0,0.1705,81.03,13.06654,18.91377,75.2,0.306,416.74683,10730000000.0,14943396544.0,0.98622,-2.877
4037,2008-01-01,1.0,83,1.71,9.37729,8000000.0,0.16462,81.02,13.18051,26.44355,71.9,0.314,432.31939,11770000000.0,16344664709.0,0.99254,5.845
4038,2009-01-01,1.0,83,1.2466666666666666,9.85317,1000000.0,0.16987,81.03,14.97785,28.47227,68.9,0.321,424.32679,11670000000.0,16803463722.0,0.98201,-4.321
4039,2010-01-01,0.0,83,0.7833333333333332,10.32097,0.0,0.16364,80.99,16.18441,32.64046,66.1,0.331,443.35127,12980000000.0,18459954394.0,1.16969,7.336
4040,2011-01-01,0.0,83,0.32,10.78038,0.0,0.1578,81.0,15.28956,31.61313,63.7,0.338,436.54967,13320000000.0,19437967993.0,1.3098,-0.9201
4041,2012-01-01,0.0,83,2.18,11.23201,6500000.0,0.15563,78.88,16.10058,29.31424,61.6,0.35,464.14774,14860000000.0,21317946499.0,2.14436,7.72
4042,2013-01-01,0.0,83,1.35,11.67556,13000000.0,0.15364,76.5,16.97903,29.71248,59.8,0.357,470.08646,15460000000.0,21679918302.0,1.38322,0.4381
4043,2014-01-01,0.0,83,0.52,12.11639,4000000.0,0.1519,73.85,15.94586,31.11008,58.4,0.365,482.13622,15460000000.0,22970934374.0,1.76909,3.323
4044,2015-01-01,0.0,83,2.9366666666666665,12.55583,10000000.0,0.14594,73.76,14.26837,32.35682,57.1,0.372,484.15314,15460000000.0,24039021556.0,1.9771999999999998,2.742
4045,2016-01-01,0.0,83,5.3533333333333335,12.99384,6500000.0,0.14039,73.68,12.18334,27.52107,57.1,0.378,492.56397,15460000000.0,24750653852.0,2.18531,10.82
4046,2017-01-01,0.0,83,7.77,13.43186,3000000.0,0.12612,73.6,13.29437,26.01526,57.1,0.386,497.71989,15460000000.0,26061195032.0,2.48695,8.558
4047,2018-01-01,0.0,83,7.77,13.86985,3500000.0,0.12481,73.49,11.83527,28.98345,57.1,0.391,513.62679,15460000000.0,28873786509.0,2.47194,6.528
4048,2019-01-01,0.0,83,7.77,14.30939,4000000.0,0.11638,73.39,11.42173,30.60844,57.1,0.394,523.88423,15460000000.0,31044217376.0,2.65104,5.041
4049,2020-01-01,0.0,83,7.77,14.75131,3000000.0,0.11638,73.39,10.2876,31.22827,57.1,0.394,522.55558,15460000000.0,29856623303.0,2.44727,5.041
4050,1970-01-01,0.0,84,3.94,28.64896,14000000.0,0.29571,61.21,8.40707,89.38105,168.9,0.45,1782.75107,194000000000.0,185000000000.0,5.27925,16.4
4051,1971-01-01,0.0,84,3.94,28.64896,12000000.0,0.29571,61.21,10.83428,89.38105,164.1,0.45,1989.83577,222000000000.0,185000000000.0,4.39212,11.54
4052,1972-01-01,0.0,84,3.94,28.64896,113000000.0,0.29571,61.21,10.96813,89.38105,159.2,0.45,2008.78909,229000000000.0,185000000000.0,5.39027,0.8809
4053,1973-01-01,0.0,84,3.94,28.64896,7000000.0,0.29571,61.21,15.91792,89.38105,154.1,0.45,2066.09433,242000000000.0,185000000000.0,5.47847,2.782
4054,1974-01-01,0.0,84,3.94,28.64896,24000000.0,0.29571,61.21,25.17853,89.38105,149.2,0.45,2238.49934,269000000000.0,185000000000.0,4.34401,8.278
4055,1975-01-01,0.0,84,3.94,28.64896,424000000.0,0.29571,61.21,18.33875,89.38105,144.4,0.45,2064.6645,255000000000.0,185000000000.0,8.12407,-7.814
4056,1976-01-01,0.0,84,3.94,28.64896,104000000.0,0.29571,61.21,18.21582,89.38105,139.9,0.45,2187.59954,278000000000.0,185000000000.0,5.7914,5.91
4057,1977-01-01,0.0,84,3.94,28.64896,68000000.0,0.29571,61.21,24.87241,89.38105,135.8,0.45,2250.98676,295000000000.0,185000000000.0,6.02412,2.865
4058,1978-01-01,0.0,84,3.94,28.64896,136000000.0,0.29571,61.21,19.5526,89.38105,132.2,0.45,2057.88636,278000000000.0,185000000000.0,5.32605,-8.597
4059,1979-01-01,0.0,84,3.94,28.64896,87000000.0,0.29571,61.21,24.81614,89.38105,129.3,0.45,2132.66699,296000000000.0,185000000000.0,4.32233,3.626
4060,1980-01-01,0.0,84,3.94,28.64896,502000000.0,0.29571,61.21,29.37517,89.38105,127.0,0.45,2159.91539,309000000000.0,185000000000.0,3.2956,1.283
4061,1981-01-01,0.0,84,3.94,28.64896,326000000.0,0.29571,61.21,8.59008,89.38105,125.4,0.45,1826.20075,268000000000.0,185000000000.0,2.77007,-15.43
4062,1982-01-01,0.0,84,3.94,28.64896,626000000.0,0.29571,61.21,6.69371,85.9339,124.4,0.45,1658.27964,265000000000.0,185000000000.0,2.2672,-3.563
4063,1983-01-01,0.0,84,3.94,28.64896,42000000.0,0.29571,61.21,5.53355,75.75313,123.9,0.45,1440.16365,252000000000.0,185000000000.0,2.21984,-7.39
4064,1984-01-01,0.0,84,3.94,28.64896,359000000.0,0.29571,61.21,6.35078,58.94738,123.9,0.45,1388.5347,247000000000.0,185000000000.0,1.55679,-4.429
4065,1985-01-01,0.0,84,3.94,28.64896,574000000.0,0.29571,61.21,7.09682,46.39088,124.3,0.45,1433.43406,268000000000.0,185000000000.0,1.43679,5.626
4066,1986-01-01,0.0,84,3.94,28.64896,214000000.0,0.29571,61.21,5.24909,54.95059,124.9,0.45,1397.4556,244000000000.0,185000000000.0,1.31155,-11.06
4067,1987-01-01,0.0,84,3.9332,28.64896,115000000.0,0.29571,61.21,12.84766,49.98771,125.4,0.45,1404.8041,218000000000.0,185000000000.0,0.76979,-13.03
4068,1988-01-01,0.0,84,3.9264,28.64896,62000000.0,0.29571,61.21,11.16915,43.64422,125.8,0.45,1468.67965,234000000000.0,185000000000.0,0.88435,4.797
4069,1989-01-01,0.0,84,3.9196,28.64896,15000000.0,0.29571,61.21,25.25077,52.48869,126.0,0.45,1458.26887,249000000000.0,185000000000.0,0.57989,3.779
4070,1990-01-01,0.0,84,3.9128,28.64896,18000000.0,0.29571,61.21,20.97477,53.18669,125.9,0.45,1588.5023,281000000000.0,185000000000.0,0.83312,9.97
4071,1991-01-01,0.0,84,3.906,28.64896,3000000.0,0.28812,61.12,24.24687,48.40572,125.8,0.45,1554.11973,280000000000.0,192000000000.0,0.77369,-3.037
4072,1992-01-01,0.0,84,3.8992,28.64896,59000000.0,0.22684,60.92,23.97475,43.77939,125.5,0.45,1585.60347,281000000000.0,203000000000.0,0.56401,-1.977
4073,1993-01-01,0.0,84,3.8924,28.64896,41000000.0,0.22077,60.82,20.06654,44.48886,125.1,0.45,1514.93188,287000000000.0,198000000000.0,0.93322,-0.3291
4074,1994-01-01,0.0,84,3.8856,28.64896,95000000.0,0.22609,60.72,13.54925,42.08362,124.4,0.45,1450.80757,289000000000.0,202000000000.0,0.78145,-1.458
4075,1995-01-01,0.0,84,3.8788,28.64896,2000000.0,0.24489,60.58,24.15582,37.23967,123.4,0.45,1414.10138,288000000000.0,211000000000.0,0.48356,-2.629
4076,1996-01-01,0.0,84,3.872,28.64896,15000000.0,0.23864,60.44,23.0247,36.62556,121.9,0.45,1437.21619,303000000000.0,226000000000.0,0.40618,2.566
4077,1997-01-01,0.0,84,3.8652,28.64896,1000000.0,0.27912,60.32,28.64975,38.47746,119.9,0.45,1443.06316,311000000000.0,237000000000.0,0.43584,0.4385
4078,1998-01-01,0.0,84,3.8584,28.64896,12666666.666666666,0.27175,60.21,18.14409,40.61495,117.5,0.45,1443.88852,320000000000.0,243000000000.0,0.54831,0.3523
